# bin/capture-manifest scratch/work/kokkos-all-production, taken 2026-09-12 at psyclone 8f5462666b lfric_apps df61404edc: psy module, invoke, kernel, region symbol
dycore_constants_mod_psy	invoke_4_operator_setval_x_kernel_type	operator_setval_x_kernel_code	operator_setval_x_kernel_r_double_kokkos
dycore_constants_mod_psy	invoke_6_operator_setval_x_kernel_type	operator_setval_x_kernel_code	operator_setval_x_kernel_r_double_kokkos
dycore_constants_mod_psy	invoke_compute_lagged_damping_layer_mass_matrix	lagged_orog_operator_kernel_code	lagged_orog_operator_kernel_kokkos
dycore_constants_mod_psy	invoke_set_w2_si_mass_matrix_with_damping_layer	operator_x_plus_ay_kernel_code	operator_x_plus_ay_kernel_kokkos
end_of_transport_step_alg_mod_psy	invoke_1	dg_matrix_vector_code	dg_matrix_vector_r_double_kokkos
end_of_transport_step_alg_mod_psy	invoke_1	iterate_min_flux_code	iterate_min_flux_kokkos
end_of_transport_step_alg_mod_psy	invoke_11	inject_wt_to_sh_w3_code	inject_wt_to_sh_w3_r_double_kokkos
end_of_transport_step_alg_mod_psy	invoke_12	dg_matrix_vector_code	dg_matrix_vector_r_double_kokkos
end_of_transport_step_alg_mod_psy	invoke_12	iterate_min_flux_code	iterate_min_flux_kokkos
end_of_transport_step_alg_mod_psy	invoke_13	fv_divergence_3d_code	fv_divergence_3d_r_double_kokkos
end_of_transport_step_alg_mod_psy	invoke_14_conservative_neg_fix_kernel_type	conservative_neg_fix_code	conservative_neg_fix_kokkos
end_of_transport_step_alg_mod_psy	invoke_18_inject_sh_w3_to_wt_kernel_type	inject_sh_w3_to_wt_code	inject_sh_w3_to_wt_r_double_kokkos
end_of_transport_step_alg_mod_psy	invoke_2	dg_matrix_vector_code	dg_matrix_vector_r_double_kokkos
end_of_transport_step_alg_mod_psy	invoke_20	combine_w2_field_code	combine_w2_field_r_double_kokkos
end_of_transport_step_alg_mod_psy	invoke_25	combine_w2_field_code	combine_w2_field_r_double_kokkos
end_of_transport_step_alg_mod_psy	invoke_26_combine_w2_field_kernel_type	combine_w2_field_code	combine_w2_field_r_double_kokkos
end_of_transport_step_alg_mod_psy	invoke_3	fv_divergence_3d_code	fv_divergence_3d_r_double_kokkos
end_of_transport_step_alg_mod_psy	invoke_5_conservative_neg_fix_kernel_type	conservative_neg_fix_code	conservative_neg_fix_kokkos
end_of_transport_step_alg_mod_psy	invoke_7	inject_wt_to_sh_w3_code	inject_wt_to_sh_w3_r_double_kokkos
end_of_transport_step_alg_mod_psy	invoke_8	consistent_dispersion_code	consistent_dispersion_kokkos
end_of_transport_step_alg_mod_psy	invoke_theta_factor	theta_dispersion_factor_code	theta_dispersion_factor_kokkos
external_forcing_alg_mod_psy	invoke_17_momentum_smagorinsky_kernel_type	momentum_smagorinsky_code	momentum_smagorinsky_kokkos
fast_physics_alg_mod_psy	invoke_1_evap_condense_kernel_type	evap_condense_code	evap_condense_kokkos
fast_physics_alg_mod_psy	invoke_4_enforce_lower_bound_kernel_type	enforce_lower_bound_code	enforce_lower_bound_r_double_kokkos
fem_advective_update_alg_mod_psy	invoke_1	dg_matrix_vector_code	dg_matrix_vector_r_double_kokkos
fem_advective_update_alg_mod_psy	invoke_1	dg_matrix_vector_code	dg_matrix_vector_r_double_kokkos
ffsl_3d_alg_mod_psy	invoke_3	combine_w2_field_code	combine_w2_field_r_double_kokkos
ffsl_advective_updates_alg_mod_psy	invoke_0_swift_outer_update_kernel_type	swift_outer_update_code	swift_outer_update_kokkos
ffsl_advective_updates_alg_mod_psy	invoke_1_swift_inner_update_kernel_type	swift_inner_update_code	swift_inner_update_kokkos
ffsl_advective_updates_alg_mod_psy	invoke_2_ffsl_advective_increment_kernel_type	ffsl_advective_increment_code	ffsl_advective_increment_kokkos
ffsl_control_alg_mod_psy	invoke_1_inject_wt_to_sh_w3_kernel_type	inject_wt_to_sh_w3_code	inject_wt_to_sh_w3_r_double_kokkos
ffsl_control_alg_mod_psy	invoke_3_inject_sh_w3_to_wt_kernel_type	inject_sh_w3_to_wt_code	inject_sh_w3_to_wt_r_double_kokkos
ffsl_hori_alg_mod_psy	invoke_14	average_w2_to_w2b_code	average_w2_to_w2b_r_double_kokkos
ffsl_hori_alg_mod_psy	invoke_15	fv_difference_x_code	fv_difference_x_kokkos
ffsl_hori_alg_mod_psy	invoke_15	fv_difference_y_code	fv_difference_y_kokkos
ffsl_hori_alg_mod_psy	invoke_21	average_w2_to_w2b_code	average_w2_to_w2b_r_double_kokkos
ffsl_hori_alg_mod_psy	invoke_22	fv_difference_x_code	fv_difference_x_kokkos
ffsl_hori_alg_mod_psy	invoke_22	fv_difference_y_code	fv_difference_y_kokkos
ffsl_hori_alg_mod_psy	invoke_23	fv_divergence_x_code	fv_divergence_x_kokkos
ffsl_hori_alg_mod_psy	invoke_23	fv_divergence_y_code	fv_divergence_y_kokkos
ffsl_hori_alg_mod_psy	invoke_24	fv_divergence_x_code	fv_divergence_x_kokkos
ffsl_hori_alg_mod_psy	invoke_24	fv_divergence_y_code	fv_divergence_y_kokkos
